achieving,action,actions,address,addresses,agenda,agreement,agreements,agri0,amount,amounts,applicant,applicants,application,applications,architecture,area,areas,article,articles,associations,beneficiaries,beneficiary,budget,call,calls,cancer,case,cases,companies,company,contract,contracts,core,countries,country,date,dates,development,developments,duration,dynamics,educational,effect,effects,eligible,energy,engineering,environment,environments,establishment,establishments,field,fields,finances,financing,foundation,foundations,framework,fund,funding,funds,general,goals,governmental,grant,grants,guideline,guidelines,1,humanities,hydrogen,increasing,indicative,individual,individuals,industries,industry,infrastructure,infrastructures,institution,institutions,interaction,interactions,interim,investment,law,member,members,objective,objectives,organisation,organisations,organization,organizations,outcome,outcomes,participant,participants,parties,parts,party,payment,payments,personal,plan,planning,plans,priorities,priority,program,programme,programmes,programs,project,projects,proposal,proposals,protection,provision,provisions,public,repair,reporting,request,requests,requirements,result,results,scheme,schemes,science,sciences,sector,sectors,security,service,services,simulation,social,societal,societies,3,specific,storage,strengthening,subject,submission,sum,sums,support,supports,taking,technologies,technology,theme,themes,topic,topics,transport,world,@@class@@
0,0,0,0.375,0,0,0,0,0,0.577,0,0.649,0.343,0.278,0.577,0,0,0.605,0,0,0,0,0.782,0.285,0.242,0,0,0,0,0,0,0,0,0,0,0.399,0,1.041,0,0,0,0,0,0,0,0,0,0,0.844,0,0,0,0.429,0.653,0,0,0,0,0,0,0.184,0,0.246,0,0,0.297,0.393,0,0,0,0,0,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.283,0,0,0,0,0,0,0,0.756,0,0,0,0,0,0,0,0,0,0,0.142,0,0,0.131,0.18,0,0,0,0,0,0.292,0,0,0,0,0.482,0,0,0,0,0,0,0,0,0.612,0.351,0,0,0,0,0,0,0.309,0,0,0.507,0.461,0,0,0.201,0,0,0,0,0,0,0,0,0,0,0
0,0.251,0.278,0.312,0,0,0.372,0,0,0.48,0.801,0.541,0,0.231,0,0,0,0,0.501,0.801,0,0.463,0.652,0.237,0.201,0,0,0.332,0.489,0,0,0.626,0.733,0,0.214,0.332,0.36,0.867,0,0,0.472,0,0,0.629,0.884,0.29,0,0,0.703,0,0.873,0,0.358,0.544,0,0.522,0,0,0.365,0,0.153,0.428,0.205,0,0,0.247,0.327,0,0.608,0,0,0,0,0,0,0.637,0,0,0,0,0.998,0.428,0,0,1.099,0,0.629,0.299,0,0.436,0.343,0.365,0,0,0,0,0,0,0,0.72,0.629,0.831,0.878,1.139,0.563,0,0,0,0,0,0,0.119,0.337,0,0.109,0.15,0,0.228,0.51,0.659,0.597,0.243,0,0.759,0.687,1.083,0.402,0.59,0.222,0,0,0,0,0,0,0.51,0,0,0,0.489,0,0,0,0,0,0,0.422,0.384,0.787,1.054,0.167,0,0.441,0,0,0,0,0,0,0,0,0
0,0.251,0.278,0.312,0,0,0.372,0,0,0.48,0.801,0.541,0,0.231,0,0,0,0,0.501,0.801,0,0.463,0.652,0.237,0.201,0,0,0.332,0.489,0,0,0.626,0.733,0,0.214,0.332,0.36,0.867,0,0,0.472,0,0,0.629,0.884,0.29,0,0,0.703,0,0.873,0,0.358,0.544,0,0.522,0,0,0.365,0,0.153,0.428,0.205,0,0,0.247,0.327,0,0.608,0,0,0,0,0,0,0.637,0,0,0,0,0.998,0.428,0,0,1.099,0,0.629,0.299,0,0.436,0.343,0.365,0,0,0,0,0,0,0,0.72,0.629,0.831,0.878,1.139,0.563,0,0,0,0,0,0,0.119,0.337,0,0.109,0.15,0,0.228,0.51,0.659,0.597,0.243,0,0.759,0.687,1.083,0.402,0.59,0.222,0,0,0,0,0,0,0.51,0,0,0,0.489,0,0,0,0,0,0,0.422,0.384,0.787,1.054,0.167,0,0.441,0,0,0,0,0,0,0,0,0
0,0.255,0.282,0.317,0,0,0.378,0.479,0,0.488,0.814,0.549,0.291,0.235,0,0,0,0,0.509,0.814,0,0.471,0.662,0.241,0.205,0,0,0.337,0.497,0,0,0.636,0.744,0,0,0.337,0.366,0,0,0,0.479,0,0,0.639,0.898,0.295,0,0,0.714,0,0.887,0,0.363,0,0,0.53,0,0,0,0,0.156,0.435,0.208,0,0,0.251,0.333,0,0.617,0,0,0,0,0,0,0.647,0,0,0,0,1.014,0.435,0,0,1.116,0,0.639,0.304,0,0.443,0.349,0.371,0,0,0,0,0,0,0,0.731,0.639,0.844,0.892,1.157,0.572,0,0,0,0,0,0,0.121,0,0,0.111,0,0,0,0.518,0.67,0.607,0.247,0,0.771,0.698,1.101,0.408,0.6,0.225,0,0,0,0,0,0,0.518,0,0,0,0.497,0,0,0,0.261,0,0,0.429,0.39,0.799,1.071,0.17,0,0.448,0,0,0,0,0,0,0,0,0
0,0,0,0.444,0,0,0,0.671,0,0,0,0.769,0.407,0.329,0.683,0,0,0,0,0,0,0.659,0,0.338,0.286,0,0,0,0.695,0,1.272,0,0,0,0.305,0.472,0.512,0,0.45,0,0.671,0,0,0.895,0,0.413,0,0,0,0,0,0,0.508,0,0,0,0,0,0.519,0,0.218,0.608,0.292,0,0,0.352,0.466,0,0.864,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,0,0,0,0,0.425,0,0,0.488,0.519,0.335,0,0,0,0,0,0.616,0,0,0,0,0,0,0,0,0,1.167,0,0,0.169,0.479,0,0.155,0.213,0.401,0.324,0,0,0.849,0.346,0,0,0,0,0,0,0.316,0,0,0,0,0.849,0,0,0.416,0,0,0.695,0,0,0,0.366,0,0,0,0.546,0,0,0.238,0,0.627,0,0,0,1.086,0,0,0,0,0
0,0.205,0,0.255,0.683,0,0.304,0.385,0,0.392,0.654,0.442,0.234,0.189,0.392,0,0.314,0.411,0.409,0.654,0.799,0.378,0.532,0.194,0.164,0,0,0.271,0.399,0.691,0.731,0.511,0.598,0,0.175,0.271,0.294,0,0.258,0,0.385,0,0.944,0.514,0,0.237,0,0,0,0,0.713,0,0.292,0,0,0.426,0,0,0.298,0,0.125,0.349,0.167,0,1.332,0.202,0.267,0,0.496,0,0,0,0,0,0,0.52,0,0,0,0,0.815,0.349,0,0,0.897,0,0.514,0.244,0.429,0.356,0.281,0.298,0.192,0,0,0,0,0,0.354,0.588,0,0.678,0.717,0.93,0.46,0.376,0,0,0.67,0,0,0.097,0.275,0,0.089,0.123,0.23,0.186,0.416,0,0.488,0.199,0,0,0.561,0.885,0.328,0,0.181,0,0,0,0,0.488,0,0.416,0.239,0,0,0.399,0,0,0.385,0.21,0,0,0.345,0.314,0,0.86,0.137,0.821,0.36,0,0,0,0.624,0,0,0,0,0
0,0.218,0.241,0,0.727,0,0.323,0,0,0,0,0.47,0.249,0.201,0,0,0.334,0.438,0,0,0,0.403,0.567,0,0.175,0,0,0.289,0.425,0.736,0,0,0,0.676,0.186,0.289,0,0,0.275,0,0.41,0,1.005,0,0,0.252,0,0,0.611,0,0,0,0.311,0.473,0,0,0,0,0.317,0,0,0,0.178,0,0,0.215,0.285,0,0.528,0.58,0,0,0,0,0.391,0.554,0,0,0,0,0,0,0.783,0,0,0,0,0.26,0,0.379,0.299,0.317,0.205,0,1.243,0.641,0,0.547,0.377,0,0,0.722,0,0,0.49,0.4,0.594,0,0.714,0.516,0,0.103,0.293,0,0.095,0.13,0,0.198,0.443,0,0.519,0.212,0,0,0.597,0,0,0,0.193,0,0,0,0,0,0,0,0.254,0.293,0,0.425,0,0,0.41,0.224,0,0,0.367,0,0,0,0.145,0.874,0,0.619,0,0.676,0.664,0.615,0.476,0.66,0.622,0
0,0.317,0.351,0.394,0,0,0,0,0,0.607,1.013,0.683,0.362,0.293,0,0,0,0,0.633,0,0,0.585,0.824,0.3,0.254,0,0,0.42,0.618,0,0,0.791,0.926,0,0.271,0,0.455,0,0,0,0.596,0,0,0.795,0,0.367,0,0,0,0,0,0,0,0.687,0,0.66,0,0,0.461,0,0.194,0.541,0.259,0,0,0.312,0.414,0,0,0,0,0,0,0,0,0.805,0,0,0,0,0,0.541,0,0,1.389,0,0.795,0,0,0,0,0,0,0,0,0,0,0,0.547,0.91,0,1.05,1.11,1.44,0.712,0,0,0,0,0,0,0.15,0.425,0,0.138,0.19,0,0.288,0.644,0.833,0.755,0.307,0,0,0.868,1.369,0.508,0.746,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0.325,0,0,0.534,0.486,0.995,1.332,0.211,0,0,0,0,0,0,0,0,0,0,0
0,0.236,0.261,0.293,0.785,0,0.349,0.443,0,0.451,0.752,0.508,0.269,0.217,0,0,0,0,0.47,0.752,0,0.435,0.612,0.223,0.189,0,0,0.312,0.459,0,0,0.587,0.688,0,0.201,0.312,0.338,0.814,0,0,0.443,0,0,0.591,0.83,0.273,0,0,0.66,0,0.819,0,0,0,0,0.49,0,0,0,0,0.144,0.402,0.192,0,0,0.232,0,0,0,0,0,0,0,0,0.422,0.598,0,0,0,0,0.937,0.402,0,0,1.032,0,0.591,0.281,0,0.409,0.323,0.342,0,0,0,0,0,0,0.407,0.676,0.591,0.78,0.824,1.069,0.529,0,0,0,0,0,0,0.111,0,0,0.102,0,0.265,0,0.479,0.619,0.561,0.228,0,0.713,0.645,1.017,0.377,0.554,0.208,0,0,0,0,0,0,0.479,0.275,0.316,0,0.459,0,0,0,0.241,0,0,0.397,0.361,0.739,0.989,0.157,0,0.414,0,0,0,0,0,0,0,0,0
0,0,0.446,0.502,0,0,0,0.758,0,0,0,0.869,0.46,0.372,0.772,0,0,0,0,0,0,0,0,0.382,0.324,0,0,0,0,0,1.439,0,0,0,0.345,0,0.579,0,0.509,0,0.758,0,0,0,0,0.467,0,0,0,0,0,0,0.575,0,0,0,0,0,0.586,0,0,0.688,0.33,0,0,0.397,0,0,0.977,0,0,0,0,0,0,0,0,0,0,0,0,0.688,0,0,0,0,0,0.481,0,0.7,0.552,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0.191,0.541,0,0.175,0.241,0.453,0.366,0,0,0.96,0.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618,0,0,0.269,0,0,0,0,0,1.228,0,0,0,0,0
0,0.23,0.254,0.286,0.766,0,0.341,0.432,0,0.44,0.734,0.495,0.262,0.212,0.44,0,0.352,0,0.459,0.734,0,0.424,0.597,0.217,0.184,0,0,0.304,0.448,0,0.819,0.573,0.671,0,0.196,0.304,0.33,0,0.29,0,0.432,0,1.059,0.576,0,0.266,0,0,0.644,0,0.799,0,0.327,0,0,0.478,0,0,0.334,0,0.141,0.392,0.188,0,0,0.226,0.3,0,0.557,0,0,0,0,0,0,0.583,0,0,0,0,0.914,0.392,0,0,1.006,0,0.576,0.274,0.481,0.399,0.315,0.334,0.216,0,0,0.675,0,0,0,0.659,0,0.761,0.804,1.043,0.516,0,0,0,0.752,0,0,0.109,0.308,0,0.1,0.137,0.258,0.209,0.467,0,0.547,0.223,0,0,0.629,0.992,0.368,0,0.203,0,0,0,0,0,0,0.467,0.268,0.308,0,0.448,0,0,0.432,0.236,0,0,0.387,0.352,0,0,0.153,0.92,0.404,0,0,0,0,0,0,0,0,0
0,0.24,0.265,0.298,0.798,0,0.355,0.45,0,0.458,0.765,0.516,0.273,0.221,0,0,0,0,0.478,0.765,0,0.442,0.622,0.227,0.192,0,0,0.317,0.467,0,0,0.597,0.699,0,0.205,0.317,0.344,0.828,0,0,0.45,0,0,0.601,0.844,0.277,0,0,0.671,0,0.833,0,0,0,0,0.498,0,0,0,0,0.147,0.408,0.196,0,0,0.236,0,0,0,0,0,0,0,0,0.429,0.608,0,0,0,0,0.953,0.408,0,0,1.049,0,0.601,0.285,0,0.416,0.328,0.348,0,0,0,0,0,0,0.413,0.687,0.601,0.793,0.838,1.087,0.538,0,0,0,0,0,0,0.113,0,0,0.104,0.143,0.269,0,0.487,0.629,0.57,0.232,0,0.725,0.656,1.034,0.383,0.563,0.212,0,0,0,0,0,0,0.487,0.279,0.321,0,0.467,0,0,0,0.246,0,0,0.403,0.367,0.751,1.006,0.16,0,0.421,0,0,0,0,0,0,0,0,0
0,0.136,0.15,0.169,0.453,0.575,0.201,0.255,0,0.26,0.434,0.293,0.155,0.125,0.26,0,0.208,0.273,0.271,0.434,0.53,0.251,0.353,0.129,0.109,0.216,0,0.18,0.265,0.458,0,0.339,0.397,0.421,0.116,0.18,0.195,0.47,0.171,0,0.255,0.797,0.626,0.341,0.479,0.157,0,0,0.381,0.698,0.473,0,0.194,0.295,0,0.283,0.676,0,0.198,0.381,0.083,0.232,0.111,0.467,0.884,0.134,0.177,0,0.329,0.361,0,0,0.437,0.341,0.243,0.345,0,0,0,0,0.541,0.232,0.488,0,0.595,0,0.341,0.162,0.284,0.236,0.186,0.198,0.128,0,0,0.399,0.51,0.341,0.235,0.39,0.341,0.45,0.476,0.617,0.305,0.249,0.37,0.473,0.445,0.322,0,0.064,0.182,0.974,0.059,0.081,0.153,0.123,0.276,0.357,0.323,0.132,0,0.411,0.372,0.587,0.218,0,0.12,0,0,0.39,0,0.323,0.52,0.276,0.158,0.182,0,0.265,0,0.722,0.255,0.139,0,0,0.229,0.208,0.426,0.571,0.091,0.544,0.239,0,0,0.421,0.414,0.383,0.296,0.411,0.388,0
0,0.245,0,0.304,0,0,0.362,0.459,0,0.468,0.78,0.526,0.279,0.225,0.468,0,0.374,0,0,0,0,0,0.635,0.231,0,0,0,0.323,0,0,0,0.609,0,0,0.209,0.323,0.35,0.845,0.308,0,0.459,0,1.125,0.613,0,0.283,0,0,0.685,0,0,0,0.348,0,0,0,0,0,0,0,0.149,0,0.2,0,1.589,0.241,0.319,0,0.592,0.65,0,0,0,0,0,0.62,0,0,0,0,0,0.416,0,0,0,0,0.613,0.291,0,0.424,0.335,0.355,0.229,0,0,0,0.917,0,0.422,0,0.613,0,0.855,0,0.549,0.448,0.665,0,0.799,0,0,0.116,0,0,0.106,0.146,0,0,0.496,0,0.582,0.237,0,0,0.669,1.055,0,0,0.216,0,0,0,0,0,0,0.496,0.285,0.328,0,0.476,0,0,0.459,0.25,0,0,0.411,0,0,0,0.163,0.979,0.429,0,0,0.757,0.744,0,0.533,0.739,0.697,0
0,0.385,0,0.478,0,0,0,0,0,0,0,0.829,0,0.355,0,0,0.589,0,0,0,0,0,0,0,0,0,0,0.509,0,0,0,0,0,0,0,0.509,0.552,0,0.485,0,0.723,0,1.771,0,0,0,0,0,1.078,0,0,0,0.548,0,0,0,0,0,0,0,0,0,0,0,2.501,0,0,0,0,1.022,0,0,0,0,0,0.976,0,0,1.185,0,0,0.655,0,0,0,0,0,0,0,0,0,0.559,0.361,0,0,0,0,0,0,0,0,0,0,0,0.863,0.705,0,0,0,0,0,0.182,0,0,0.167,0.23,0,0,0.781,0,0.915,0.373,0,0,1.053,1.66,0,0,0,0,0,0,0,0,0,0,0.448,0,0,0.749,0,0,0.723,0,0,0,0,0,0,0,0.256,0,0,0,0,0,1.171,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.664,0,0,0,0.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.797,0,0,0,1.063,0,0,0,0,0,0,1.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.489,0,0,0,0,0,0,0,0,0,0,0.281,0,0,0.258,0,0,0,0,0,0,0,0,0,0,0,0.951,0,0,0,0,0,2.301,0,0,0,0,0,0,1.157,0,0,1.116,0,0,0,1,0,0,0,0,0,0,0,0,0,1.807,0,0,0,1.694,0
0,0,0,0.564,0,0,0,0,0,0,0,0,0.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0.388,0.6,0,0,0,0,0,0,2.09,0,0,0,0,2.105,1.271,0,0,0,0.647,0.983,0,0,0,2.09,0,0,0,0,0.371,0,2.95,0,0,0,0,0,2.137,0,1.458,0,0,0,0,1.449,0,0,0,0.773,1.628,0,0,0,1.138,0,0,0,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,1.019,0,0,0,0,0,0,0.215,0,0,0.197,0,0,0,0,0,0,0.44,0,0,0,0,0.726,0,0,0,0,1.302,1.758,0,0,0,0,0,0,0.884,0,2.409,0.853,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,1.294,0
0.609,0.174,0,0.216,0.58,0.736,0,0,0,0,0,0,0,0.161,0.333,1.2,0,0.349,0,0,0,0,0,0,0,0.277,0,0.23,0.339,0.587,0.62,0,0,0.539,0.149,0.23,0.25,0.601,0.219,0.726,0.327,1.02,0.801,0,0.613,0.201,0.542,0,0.488,0,0,0,0.248,0.377,0,0,0.865,0.801,0.253,0.488,0.106,0,0.142,0.598,1.131,0.171,0.227,0,0.421,0.463,0.82,0,0.559,0,0.312,0.441,0.807,0.556,0,0,0.692,0.297,0.624,0,0,0,0.436,0.207,0.364,0,0,0.253,0.163,0,0,0,0,0.436,0.3,0.499,0,0,0,0,0.391,0.319,0.473,0.605,0,0,0,0.082,0.233,0,0.076,0.104,0.195,0.158,0,0,0,0.169,0,0,0.476,0,0.279,0.409,0.154,0,0,0.499,0.674,0.414,0.665,0.353,0.203,0.233,0.982,0.339,0.566,0.924,0.327,0.178,0,0,0,0,0,0,0.116,0,0.306,0.493,0.468,0,0.53,0.49,0.379,0,0.496,0
0,0,0,0.597,0,0,0,0,0,0,0,1.035,0.548,0.443,0,0,0,0,0,0,0,0,0,0.454,0.385,0,0,0.636,0,0,1.713,0,0,0,0.41,0,0.689,0,0,0,0.903,0,0,0,0,0.556,0,0,0,0,0,0,0,1.041,0,0,0,0,0,0,0.294,0.819,0,0,0,0,0,0,1.163,0,0,0,0,0,0,0,0,0,0,0,1.911,0,0,0,0,0,0,0,0,0,0.658,0,0.451,2.843,0,0,0,0,0,0,0,0,0,0,0,0.881,1.307,0,0,0,0,0,0,0,0.209,0.287,0.539,0.436,0,0,0,0.466,0,0,1.315,0,0,0,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0,0,0,0,0,0,0,0,0,1.354,1.047,0,0,0
0,0,0,0.597,0,0,0,0,0,0,0,1.035,0.548,0.443,0,0,0,0,0,0,0,0,0,0.454,0.385,0,0,0.636,0,0,1.713,0,0,0,0.41,0,0.689,0,0,0,0.903,0,0,0,0,0.556,0,0,0,0,0,0,0,1.041,0,0,0,0,0,0,0.294,0.819,0,0,0,0,0,0,1.163,0,0,0,0,0,0,0,0,0,0,0,1.911,0,0,0,0,0,0,0,0,0,0.658,0,0.451,2.843,0,0,0,0,0,0,0,0,0,0,0,0.881,1.307,0,0,0,0,0,0,0,0.209,0.287,0.539,0.436,0,0,0,0.466,0,0,1.315,0,0,0,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0,0,0,0,0,0,0,0,0,1.354,1.047,0,0,0
0,0.343,0,0.426,0,0,0,0,0,0,0,0.739,0.391,0.316,0.656,0,0.525,0.688,0,0,0,0,0,0.324,0.275,0,0,0.454,0,0,0,0,0,0,0.293,0,0,0,0.432,0,0.645,0,0,0,1.208,0.397,0,0,0.961,0,0,0,0.489,0,0,0,1.705,0,0.498,0,0.21,0,0.28,1.178,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,1.364,0.585,1.231,0,0,0,0,0,0.718,0,0,0.498,0,0,0,0,1.287,0,0,0,0,0,0,0,0,0.629,0.933,0,1.122,0.811,0,0.162,0,0,0.149,0.205,0.385,0.311,0.697,0,0,0.332,0,0,0.939,0,0.549,0,0.303,0.77,0,0.984,0,0,0,0,0.4,0,0,0,0,0,0,0,0,1.338,0,0.525,0,0,0.229,0,0,0.972,0,1.063,1.044,0.967,0.748,1.038,0,0
0,0.226,0.249,0,0,0,0.334,0.424,0,0.431,0.72,0,0.257,0.208,0.431,0,0.345,0.452,0.45,0,0,0,0,0.213,0.181,0.359,0.868,0.298,0,0,0,0.562,0.658,0,0.193,0,0,0,0.284,0,0,0,1.038,0,0.794,0,0.703,0,0.632,1.157,0,0,0.321,0.489,0,0,0,0,0.328,0,0.138,0,0,0.774,1.466,0.222,0.294,0,0.546,0.599,0,0,0,0,0,0.572,0,0.72,0,0,0,0.384,0.809,0,0.987,0,0,0.268,0,0.391,0.309,0.328,0.211,0,1.285,0,0,0,0,0.647,0,0,0,0,0.506,0.414,0,0,0.737,0.533,0,0.107,0.302,0,0.098,0.135,0.253,0.205,0,0.592,0,0.219,0,0.682,0,0,0,0.53,0.199,0,0,0,0,0,0.862,0.458,0.263,0.302,0,0.439,0,0,0,0.231,0,0.879,0.379,0.345,0,0,0.15,0,0.396,0.639,0.606,0,0,0.635,0,0,0.643,1
0,0.331,0.365,0.41,0,0,0.489,0.621,0,0,1.054,0,0,0.305,0,0,0.506,0,0,0,0,0,0,0.312,0.265,0.525,0,0,0.643,0,0,0,0,1.023,0.282,0,0.474,0,0.416,0,0,0,0,0,0,0.382,0,0,0,0,1.148,0,0,0,0,0,0,0,0.48,0.925,0.202,0,0.27,0,0,0.325,0,3.568,0,0.878,0,0,0,0.828,0.591,0,0,0,0,0,0,0,0,0,0,0,0,0.393,0,0,0,0.48,0.31,0,0,0.97,1.239,0.828,0.57,0,0,0,0,0,0,0.606,0,0,0,0,0,0.156,0.443,0,0.143,0.197,0.371,0.3,0,0.868,0.786,0.32,0,0,0,0,0,0,0,0,0,0.947,0,0,0,0,0.385,0.443,0,0,1.074,0,0.621,0.338,0,0,0,0.506,0,0,0.22,0,0,0,0.888,0,0,0.931,0.72,0,0,1
0.935,0.268,0.296,0,0,0,0.396,0.502,0,0.511,0.853,0,0.305,0,0.511,0,0.409,0.537,0.533,0,1.043,0,0,0.253,0.214,0.425,1.029,0,0.521,0,0,0,0.78,0,0.228,0,0,0,0.337,0,0,0,0,0,0,0.309,0,0,0,0,0,0,0.381,0.579,0,0.556,1.329,0,0.388,0,0.163,0,0.218,0,0,0.263,0.349,0,0.647,0.711,0,0,0.859,0,0,0,0,0.853,0,0,0,0,0,0,0,0,0,0.318,0.559,0.464,0.366,0.388,0.251,0,0,0,0,0,0,0,0,0,0.935,0,0,0.49,0,0,0.874,0,0,0.126,0,0,0.116,0.16,0.3,0.243,0,0,0,0.259,0,0.809,0,1.154,0,0.629,0.236,0,0,0,0,0,0,0.543,0.311,0.359,0,0,0,0,0.502,0.274,0,0,0,0,0,0,0.178,0,0.47,0.758,0.719,0,0.814,0,0.583,0,0.762,1
0,0.336,0.371,0.417,0,0,0.498,0.631,0,0,1.072,0,0,0.31,0,0,0.514,0,0,0,0,0,0,0.318,0.269,0.534,0,0,0,0,0,0,0,1.04,0.287,0,0.481,0,0.423,0,0,0,0,0.842,0,0.388,0,0,0,0,1.167,0,0.478,0,0,0.698,0,0,0.488,0.941,0.205,0,0.274,0,0,0.331,0,0,0,0.892,0,0,0,0.842,0,0,0,1.072,0,0,0,0,0,0,0,0,0,0.4,0,0.583,0,0.488,0.315,0,0,0.986,0,0.842,0.579,0,0,0,0,0,0,0.616,0,0,0,0,0,0.159,0.45,0,0.146,0.201,0.377,0.305,0,0,0.799,0.325,0,0,0,0,0,0,0.297,0,0,0.963,0,0.799,0,0,0.391,0.45,0,0,1.091,0,0.631,0.344,0,0,0,0.514,0,0,0.224,0,0,0,0,0,0,0.946,0.732,0,0,1
0.746,0.213,0.236,0,0,0,0,0.4,0,0.408,0,0,0,0.197,0.408,0,0.326,0.428,0,0,0.831,0,0,0,0,0,0.82,0,0,0.719,0,0.531,0.622,0,0.182,0.282,0.306,0,0.269,0.889,0.4,0,0.981,0,0,0,0,0,0,0,0.741,0,0.304,0.462,0,0,1.059,0,0.31,0,0,0.363,0.174,0,0,0.21,0.278,0,0.516,0.566,0,0,0.684,0,0.381,0.541,0,0,0.656,0,0,0,0.765,0,0,0,0,0.254,0.446,0.37,0.292,0.31,0.2,0,0,0,0.799,0,0.368,0,0,0,0.746,0,0,0.391,0.58,0.741,0,0,0,0.101,0.286,0,0.093,0.127,0,0,0,0.56,0.507,0.207,0,0.645,0.583,0,0,0.501,0.188,0,0,0,0,0.507,0.815,0.433,0.248,0.286,0,0.415,0,0,0.4,0.218,0,0.831,0,0.326,0,0,0.142,0,0,0,0,0,0,0.601,0.465,0,0.608,1
0,0,0.561,0.63,0,0,0,0,0,0,0,0,0,0.468,0,0,0,0,0,0,0,0,0,0.479,0,0.806,1.951,0,0,0,0,0,0,0,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,2.602,0,0,0.722,1.099,0,0,0,0,0,0,0.31,0,0.414,0,0,0,0.662,0,0,1.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0,0,0.694,0,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0.93,1.379,0,0,0,0,0.24,0.68,0,0,0.303,0,0,0,0,0,0.491,0,1.533,0,0,0,0,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0,0,0,0,0,0,0.338,0,0,0,1.363,0,1.543,0,0,0,0,1
0,0.571,0.631,0,0,0,0,1.072,0,0,0,0,0,0.526,0,0,0.873,0,1.138,0,0,0,0,0.54,0.458,0,0,0,0,0,0,0,0,0,0.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.984,0,0.813,0,0,1.186,0,0,0.829,0,0,0,0.466,0,0,0,0.745,0,0,1.516,0,0,1.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679,1.193,0.99,0,0,0.535,0,0,0,0,0,0,0,0,0,1.996,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.518,0,0,0,0.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,1
0,0.92,1.017,1.142,0,0,0,0,4.461,0,0,0,0,0,1.758,0,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.195,0,1.309,0,0,0,0,0,1.335,0,0,0,0,0,0,0,1.199,0,0,2.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434,0,0,0.399,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.561,0.63,0,0,0,0,0,0,0,0,0,0.468,0,0,0,0,0,0,0,0,0,0.479,0,0.806,1.951,0,0,0,0,0,0,0,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,2.602,0,0,0.722,1.099,0,0,0,0,0,0,0.31,0,0.414,0,0,0,0.662,0,0,1.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0,0,0.694,0,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0.93,1.379,0,0,0,0,0.24,0.68,0,0,0.303,0,0,0,0,0,0.491,0,1.533,0,0,0,0,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0,0,0,0,0,0,0.338,0,0,0,1.363,0,1.543,0,0,0,0,1
